loss,accuracy
0.017712222412228584,0.3352941176470588
0.017144709825515747,0.3327116212338594
0.01647983118891716,0.39956958393113345
0.0157065000385046,0.43601147776183646
0.014843114651739597,0.44820659971305593
0.013903030194342136,0.4977044476327116
0.012944506481289864,0.5509325681492109
0.012081896886229515,0.5969870875179341
0.011319967918097973,0.6327116212338594
0.010753454640507698,0.63012912482066
0.010162437334656715,0.6449067431850789
0.009624162688851357,0.6578192252510761
0.009079881943762302,0.6781922525107604
0.00862286239862442,0.6955523672883788
0.00823709275573492,0.7015781922525107
0.007856428623199463,0.711764705882353
0.007577392738312483,0.723816355810617
0.007332814857363701,0.7289813486370158
0.007075005676597357,0.7348637015781923
0.006815397646278143,0.7428981348637016
0.006577093154191971,0.7560975609756098
0.006340258289128542,0.7694404591104734
0.006149183493107557,0.7803443328550933
0.005971054546535015,0.7860832137733142
0.005835381802171469,0.7888091822094692
0.005698538385331631,0.7872309899569584
0.005605457350611687,0.7895265423242468
0.005480887368321419,0.7932568149210903
0.005356865003705025,0.7987087517934003
0.005269130691885948,0.8004304160688666
0.005179885309189558,0.8035868005738881
0.005096370354294777,0.8068866571018651
0.005045694299042225,0.8050215208034434
0.004928484559059143,0.8084648493543759
0.0047397552989423275,0.818077474892396
0.004550192039459944,0.827690100430416
0.004404900595545769,0.8360114777618365
0.004371846094727516,0.8348637015781922
0.004339199513196945,0.8370157819225251
0.004256139975041151,0.8400286944045912
0.004138073418289423,0.8456241032998565
0.004061738029122353,0.848493543758967
0.003984176088124514,0.8480631276901004
0.003914213739335537,0.8493543758967002
0.003797209821641445,0.8560975609756097
0.0037440999876707792,0.8598278335724534
0.0037004626356065273,0.8637015781922525
0.003643681760877371,0.8652797704447632
0.0036172911059111357,0.8672883787661406
0.003659886308014393,0.8618364418938307
0.0036404503043740988,0.8579626972740315
0.003564136568456888,0.8629842180774749
0.0034632578026503325,0.8690100430416069
0.0034128185361623764,0.8720229555236729
0.003325294004753232,0.8737446197991392
0.003302696393802762,0.8733142037302726
0.003331948071718216,0.8720229555236729
0.0034130499698221684,0.8677187948350071
0.0035026678815484047,0.8615494978479197
0.0034909446258097887,0.8629842180774749
0.003395815147086978,0.8691535150645624
0.0033320069778710604,0.8737446197991392
0.0031924385111778975,0.8803443328550933
0.0031028760131448507,0.8855093256814921
0.00306050106883049,0.8847919655667145
0.0030905825551599264,0.884361549497848
0.003075404791161418,0.8823529411764706
0.003022570163011551,0.8862266857962697
0.0029869552236050367,0.8893830703012913
0.0029268909711390734,0.8892395982783358
0.002892270917072892,0.8906743185078909
0.0028418570291250944,0.893687230989957
0.0028485762886703014,0.8929698708751793
0.0028610469307750463,0.8926829268292683
0.0028623808175325394,0.8908177905308465
0.0028734023217111826,0.8903873744619799
0.002885072957724333,0.8902439024390244
0.0029060165397822857,0.8865136298421807
0.002884138375520706,0.8859397417503587
0.002898450940847397,0.8866571018651362
0.0029114524368196726,0.8866571018651362
0.0028990365099161863,0.8862266857962697
0.002825523726642132,0.8892395982783358
0.0027342934627085924,0.891248206599713
0.0026991048362106085,0.8928263988522238
0.0027049316558986902,0.8903873744619799
0.0026934754569083452,0.891535150645624
0.0026342750061303377,0.8977044476327116
0.0025348898489028215,0.9008608321377332
0.0025121397338807583,0.9005738880918222
0.002496098866686225,0.9022955523672884
0.002505641197785735,0.9037302725968436
0.002532853279262781,0.9044476327116212
0.0025538357440382242,0.9040172166427547
0.0025170473381876945,0.9054519368723098
0.0024987913202494383,0.9077474892395982
0.002471101935952902,0.909038737446198
0.002417932264506817,0.9113342898134864
0.002382842591032386,0.9084648493543759
0.0024014252703636885,0.9083213773314204
0.0024880506098270416,0.9047345767575323
0.0025301927234977484,0.9020086083213773
0.002552503952756524,0.9018651362984218
0.0024821117985993624,0.9024390243902439
0.002424116712063551,0.9074605451936872
0.0023870111908763647,0.9100430416068866
0.0023270202800631523,0.9088952654232425
0.0023339593317359686,0.9088952654232425
0.002396294614300132,0.9083213773314204
0.0025448165833950043,0.9024390243902439
0.0027404387947171926,0.8952654232424677
0.0026803179644048214,0.8992826398852224
0.0024934939574450254,0.9054519368723098
0.002300891326740384,0.9117647058823529
0.0022261529229581356,0.9170731707317074
0.0022096496541053057,0.9119081779053084
0.002284469548612833,0.9058823529411765
0.0023211739026010036,0.9035868005738881
0.002321904990822077,0.9044476327116212
0.0022278556134551764,0.9111908177905308
0.0021639633923768997,0.9166427546628407
0.0021259889472275972,0.9167862266857962
0.002166758058592677,0.9154949784791966
0.002322239801287651,0.9061692969870875
0.002239102963358164,0.9134863701578192
0.0021159795578569174,0.9215208034433285
0.0021365834400057793,0.9182209469153515
0.002205006079748273,0.914490674318508
0.002235461724922061,0.9103299856527977
0.0021925033070147038,0.9119081779053084
0.002037758007645607,0.917790530846485
0.001979254186153412,0.9239598278335724
0.0020174349192529917,0.9233859397417503
0.002111610723659396,0.9176470588235294
0.0021192082203924656,0.9179340028694405
0.0020358802285045385,0.921664275466284
0.001963614718988538,0.9259684361549498
0.001951643149368465,0.9253945480631277
0.001970813609659672,0.9238163558106169
0.0020235665142536163,0.9220946915351507
0.00205743545666337,0.9205164992826399
0.0020491338800638914,0.9208034433285509
0.002035547513514757,0.9215208034433285
0.001964843599125743,0.9235294117647059
0.00196852907538414,0.9235294117647059
0.001952950726263225,0.9229555236728838
0.0019279641564935446,0.9228120516499283
0.001905360259115696,0.9242467718794835
0.001941254478879273,0.9235294117647059
0.0019894849974662066,0.9182209469153515
0.0020386825781315565,0.91506456241033
0.002013416728004813,0.918077474892396
0.0019631669856607914,0.9197991391678623
0.0019646375440061092,0.9205164992826399
0.0019191838800907135,0.921377331420373
0.001907279365696013,0.9239598278335724
0.0018807811429724097,0.9248206599713056
0.0018231967696920037,0.927116212338594
0.0017992239445447922,0.9288378766140603
0.0017753916326910257,0.9298421807747489
0.0017886532004922628,0.9291248206599713
0.0017825710820034146,0.9286944045911047
0.001789909671060741,0.9279770444763271
0.0017754386644810438,0.930416068866571
0.0017712761182338,0.9319942611190818
0.0018072552047669888,0.9309899569583932
0.0018434717785567045,0.9296987087517934
0.0018778372323140502,0.9276901004304161
0.001874209032393992,0.9275466284074605
0.001818376942537725,0.9314203730272597
0.0017572991782799363,0.9335724533715926
0.0017202500021085143,0.9365853658536586
0.0017198616405948997,0.9354375896700143
0.0017217815620824695,0.933428981348637
0.001716631231829524,0.9332855093256814
0.001736193778924644,0.9324246771879483
0.001749058603309095,0.9325681492109039
0.001789861940778792,0.9285509325681492
0.0018093218095600605,0.9282639885222381
0.001812478993088007,0.927116212338594
0.0017583785811439157,0.9291248206599713
0.0017194842221215367,0.9302725968436155
0.0016917592147365212,0.9329985652797704
0.0017102292040362954,0.9340028694404591
0.0017363361548632383,0.9319942611190818
0.0017305327346548438,0.9340028694404591
0.001736738602630794,0.9329985652797704
0.0016962914960458875,0.9351506456241033
0.0016135858604684472,0.9374461979913917
0.0015698062488809228,0.9401721664275466
0.0015504451002925634,0.9406025824964132
0.0015681593213230371,0.939454806312769
0.0016013332642614841,0.9368723098995696
0.0016505919629707932,0.9350071736011478
0.0016205940628424287,0.9350071736011478
0.0015880519058555365,0.9374461979913917
0.001583356293849647,0.939167862266858
0.0015992490807548165,0.9383070301291249
0.0016179733211174607,0.9368723098995696
0.0016625012503936887,0.936441893830703
0.001648917910642922,0.9365853658536586
0.00168109149672091,0.9341463414634147
0.0016552512533962727,0.9351506456241033
0.0016190716996788979,0.9365853658536586
0.0016000965842977166,0.9370157819225251
0.001576183014549315,0.9370157819225251
0.0016139615327119827,0.9329985652797704
0.0016855299472808838,0.9286944045911047
0.0016832264373078942,0.9291248206599713
0.0016662018606439233,0.9295552367288379
0.0016465469961985946,0.9311334289813487
0.0016280395211651921,0.9332855093256814
0.0016369292279705405,0.9347202295552367
0.0016257400857284665,0.9355810616929698
0.0015933675458654761,0.9384505021520804
0.0015970439417287707,0.9393113342898135
0.0015995106659829617,0.9385939741750359
0.0016114984173327684,0.9383070301291249
0.001655531581491232,0.935868005738881
0.0017116253729909658,0.9318507890961263
0.0017833821475505829,0.9291248206599713
0.0017407138366252184,0.9285509325681492
0.0017593317897990346,0.9278335724533716
0.001731834840029478,0.9296987087517934
0.0016864484641700983,0.9312769010043042
0.0015918498393148184,0.9362984218077475
0.0015768129378557205,0.9360114777618365
0.0015580577310174704,0.936441893830703
0.0015808729222044349,0.9383070301291249
0.0016038698377087712,0.9360114777618365
0.0016677596140652895,0.9325681492109039
0.0016463201027363539,0.9342898134863702
0.00160302990116179,0.9371592539454806
0.0015623454237356782,0.9388809182209469
0.0015288565773516893,0.9411764705882353
0.0015300947707146406,0.9423242467718795
0.001540341996587813,0.939167862266858
0.0015274155884981155,0.9384505021520804
0.001561104552820325,0.9388809182209469
0.001550311571918428,0.9387374461979914
0.0015389628242701292,0.9401721664275466
0.0015600156038999557,0.9384505021520804
0.0015832982026040554,0.9351506456241033
0.0015966674545779824,0.936441893830703
0.0016013911226764321,0.9342898134863702
0.0016479144105687737,0.9331420373027259
0.0016086356481537223,0.9327116212338594
0.0015995712019503117,0.9329985652797704
0.0015135611174628139,0.9368723098995696
0.0014273300766944885,0.9413199426111908
0.0013959447387605906,0.9428981348637016
0.0013667738530784845,0.9433285509325682
0.0013650116743519902,0.9450502152080344
0.0013626099098473787,0.945480631276901
0.0013722701696678996,0.9444763271162123
0.0014034649357199669,0.9439024390243902
0.0014290530234575272,0.9430416068866571
0.0014297653688117862,0.9437589670014347
0.0014276786241680384,0.9441893830703013
0.0013879380421712995,0.945480631276901
0.0013628484448418021,0.9460545193687231
0.0013852249830961227,0.9460545193687231
0.00134574924595654,0.9477761836441894
0.0013887005625292659,0.9469153515064562
0.0013815662823617458,0.9467718794835007
0.001401617773808539,0.942754662840746
0.0014138328842818737,0.942467718794835
0.0013999624643474817,0.944906743185079
0.001360237831249833,0.9466284074605452
0.0013488327385857701,0.9472022955523672
0.0013746676268056035,0.94519368723099
0.001323054893873632,0.948493543758967
0.0012664154637604952,0.9516499282639885
0.0012277521891519427,0.9526542324246772
0.0012217429466545582,0.9535150645624103
0.00121694419067353,0.9536585365853658
0.001205943408422172,0.9540889526542324
0.0011956710368394852,0.9542324246771879
0.001196055905893445,0.9532281205164993
0.0012078576255589724,0.9533715925394548
0.0012437147088348866,0.9526542324246772
0.0012449286878108978,0.9516499282639885
0.0012629659613594413,0.948493543758967
0.0012724922271445394,0.9480631276901005
0.0012757969088852406,0.9483500717360115
0.0012772161280736327,0.9489239598278336
0.0012730991002172232,0.9490674318507891
0.0012777263764292002,0.948780487804878
0.0012863257434219122,0.9494978479196556
0.0012854489032179117,0.948780487804878
0.001274425070732832,0.9497847919655668
0.001266294508241117,0.9503586800573888
0.0012578304158523679,0.9503586800573888
0.0012655622558668256,0.9490674318507891
0.0012886447366327047,0.9497847919655668
0.0013004775391891599,0.9496413199426111
0.001312952022999525,0.9499282639885223
0.0013086807448416948,0.9483500717360115
0.001301419804804027,0.9490674318507891
0.0012580165639519691,0.9507890961262554
0.001229942892678082,0.9512195121951219
0.001210857299156487,0.9519368723098995
0.0011974367080256343,0.9530846484935438
0.0011801435612142086,0.9527977044476327
0.001158126164227724,0.9539454806312769
0.0011819725623354316,0.9529411764705882
0.001188755501061678,0.9523672883787662
0.0012352245394140482,0.9502152080344333
0.001237303833477199,0.9506456241032999
0.0012203818187117577,0.9503586800573888
0.0012255099136382341,0.9500717360114778
0.001210085698403418,0.9516499282639885
0.001231751753948629,0.9516499282639885
0.0012258801143616438,0.9527977044476327
0.0011848281137645245,0.9540889526542324
0.001171085168607533,0.9555236728837877
0.0011673927074298263,0.9548063127690101
0.001169906579889357,0.9553802008608321
0.001189354807138443,0.9542324246771879
0.0011957730166614056,0.954519368723099
0.0012117826845496893,0.9542324246771879
0.0012275424087420106,0.9529411764705882
0.001243316917680204,0.9525107604017217
0.0012177466414868832,0.9512195121951219
0.0011621459852904081,0.9546628407460546
0.0011227172799408436,0.9571018651362985
0.001115347957238555,0.9566714490674318
0.0011270117247477174,0.9550932568149211
0.001074120867997408,0.9563845050215208
0.00104884325992316,0.9579626972740316
0.001045458484441042,0.9586800573888092
